City,day,CO_mean,CO_min,CO_max,CO_std,NO2_mean,NO2_min,NO2_max,NO2_std,SO2_mean,SO2_min,SO2_max,SO2_std,O3_mean,O3_min,O3_max,O3_std,PM2.5_mean,PM2.5_min,PM2.5_max,PM2.5_std,PM10_mean,PM10_min,PM10_max,PM10_std,AQI_mean,AQI_min,AQI_max,AQI_std
London,2024-01-05,207.33333333333334,165.0,259.0,30.07044868401486,26.400000000000002,7.1,49.1,14.654543738169163,4.7625,0.8,10.3,2.691825386804181,31.833333333333332,3.0,70.0,18.25106707223888,12.6875,2.2,19.3,4.8842526463158595,14.954166666666666,2.9,21.1,5.0427717677334245,19.680277625,14.8,28.0,3.8248326744000507
London,2024-01-06,238.125,208.0,288.0,22.656820644987473,29.46666666666667,17.0,41.6,6.666637681096405,5.166666666666667,3.5,8.9,1.5298953265321542,19.0,4.0,40.0,11.197825875937976,15.079166666666666,8.6,23.0,4.635494361016364,17.570833333333333,11.4,25.8,4.841440601871439,32.424306083333335,25.375002,34.733334,2.514863573380783
London,2024-01-07,179.875,169.0,199.0,6.700502901307838,12.370833333333332,5.4,17.8,3.714188912180197,2.7125,1.7,4.5,0.8926328910929003,55.75,41.0,67.0,7.00465683608443,4.4125000000000005,2.8,7.1,0.9647313210107413,7.6125,5.1,10.9,1.8960628543975242,23.850347499999998,18.366669,30.158333,3.11148667412703
London,2024-01-08,183.91666666666666,167.0,211.0,13.259669701003514,14.166666666666666,6.8,23.9,5.049551565683111,3.0,2.0,4.4,0.7666981720054652,57.083333333333336,45.0,66.0,5.911791214371394,4.241666666666666,2.5,6.3,1.0858443585590396,7.0249999999999995,5.1,9.3,1.3885400528111782,22.833333,18.0,26.399998,2.364716211180825
London,2024-01-09,199.08333333333334,189.0,211.0,7.039742254833821,17.825,9.7,25.9,5.144879260847202,3.841666666666667,2.2,5.2,0.893413905083809,54.208333333333336,46.0,64.0,5.00416493200081,7.395833333333333,6.1,9.3,0.8941739771707042,11.691666666666668,9.7,13.3,1.083439236741104,21.683333416666667,18.4,25.599998,2.0016661429486335
London,2024-01-10,197.25,183.0,220.0,12.400035063064028,20.383333333333333,10.3,32.6,7.995415352979898,4.270833333333333,2.6,7.7,1.4866007816686937,49.625,37.0,62.0,7.845311532595647,7.658333333333334,5.9,12.8,2.001285818551721,11.616666666666667,9.0,18.9,2.5054144266518783,19.874999958333333,14.9,24.8,3.0975801238892684
London,2024-01-11,208.375,176.0,258.0,20.48926017719273,24.354166666666668,14.0,39.9,7.769448481722813,5.341666666666666,3.2,9.9,1.895284002273897,39.375,19.0,50.0,8.344810936457305,10.866666666666667,5.4,17.7,3.6900178704252853,16.270833333333332,9.5,23.2,3.951167044620204,20.610763625,15.599999,22.858332,2.5973132049241205
London,2024-01-12,207.41666666666666,163.0,300.0,44.030539467477595,30.02916666666667,6.7,58.4,18.02882906725314,6.108333333333333,1.7,15.0,4.231241637758526,37.708333333333336,4.0,60.0,20.367235339199055,8.341666666666667,3.9,16.7,4.186304447545141,15.575000000000001,10.0,26.2,5.34181617055473,22.02097225,16.4,27.36,3.0342662832695453
London,2024-01-13,227.25,193.0,263.0,24.728526037756478,33.56666666666667,18.8,53.4,12.008789051888355,6.958333333333333,4.0,11.0,2.0826230673311263,26.083333333333332,2.0,44.0,15.191292318918777,15.141666666666666,8.3,24.0,4.632016808059414,20.820833333333333,13.2,30.3,5.084244988338906,24.49319429166667,18.241667,29.633335,3.480507198854905
London,2024-01-14,209.16666666666666,184.0,244.0,18.6702895035114,27.133333333333336,15.8,41.3,8.418647349093902,4.341666666666667,2.6,7.4,1.3325088030271799,32.25,12.0,54.0,13.371774296109212,13.320833333333333,6.1,21.3,4.500046296058151,16.070833333333333,8.2,25.4,5.421814165072396,31.50694525,27.741663,32.8,1.2664255993289792
London,2024-01-15,204.25,176.0,253.0,27.28791737715812,26.795833333333334,11.9,51.4,13.72409747303171,5.645833333333333,3.2,10.9,2.76420900969434,41.958333333333336,19.0,61.0,12.661063787529235,10.3375,4.7,18.3,4.243031371247602,13.625,8.2,23.7,4.743806030201268,22.898263749999998,18.25,26.641663,1.928746343886804
London,2024-01-16,279.25,215.0,353.0,44.034818239562505,49.6875,28.9,72.9,14.000102872292851,11.862499999999999,5.7,20.8,4.930544771029915,16.25,1.0,50.0,16.847784011167654,18.0625,9.0,26.3,4.987707716062516,24.070833333333336,12.7,33.1,5.812092279606946,29.01472108333333,20.675,35.458332,4.74234601313979
London,2024-01-17,296.25,203.0,503.0,85.25116344992142,46.25833333333333,22.9,77.3,14.815911442906843,15.6625,6.0,41.3,10.897698700024778,16.25,0.0,38.0,14.253146105791643,21.84583333333333,9.6,40.5,9.998172840320748,26.65833333333333,11.9,54.6,12.868022944211502,48.594799375,36.124996,57.250023,7.621663909677738
London,2024-01-18,236.20833333333334,199.0,289.0,27.49700247167928,38.104166666666664,18.9,58.5,13.103550105308058,8.316666666666666,4.5,13.1,2.911844875626129,25.916666666666668,3.0,48.0,14.62551869512495,14.741666666666667,6.9,19.3,3.9793943898720237,19.454166666666666,11.7,25.6,4.440620713238251,32.91638829166667,26.875002,47.38333,6.287820479174599
London,2024-01-19,262.7083333333333,205.0,327.0,41.91759946523101,43.60833333333333,21.2,66.8,14.177965656078012,8.983333333333333,4.8,17.1,3.550709257582779,20.916666666666668,1.0,43.0,15.609129621354032,15.733333333333334,9.2,22.7,3.891313253977338,21.295833333333334,14.9,28.4,4.697777380723843,29.597430625,28.125002,31.325,0.9295882954384489
London,2024-01-20,196.29166666666666,169.0,256.0,18.18857540772006,18.575,9.3,42.7,6.683740816664561,3.5208333333333335,2.0,7.4,1.2812966145638385,47.833333333333336,22.0,59.0,7.233176382455369,8.641666666666667,5.2,14.9,2.497984694955492,12.85,8.7,20.1,2.7241273034161595,26.429167833333334,20.8,31.466671,3.6175234386234454
London,2024-01-21,162.25,137.0,181.0,11.64791453623688,7.9624999999999995,4.6,12.0,2.2235522891555073,1.5208333333333333,0.7,3.1,0.7101617492831668,68.79166666666667,58.0,75.0,5.132836885461452,4.670833333333333,2.7,6.6,1.112958910396913,9.766666666666667,4.4,14.6,2.9908071713555646,27.516666541666666,23.199999,30.0,2.0531348759497967
London,2024-01-22,161.75,130.0,186.0,19.40472824496312,9.416666666666666,2.7,19.0,4.597888614369091,1.8916666666666666,0.6,3.0,0.8642245414075063,68.45833333333333,55.0,74.0,4.763805262572156,4.845833333333333,2.3,6.5,1.1798965196581646,11.325000000000001,4.1,14.2,3.3401705241551336,27.38333316666667,22.0,29.6,1.9055224503260237
London,2024-01-23,159.20833333333334,129.0,207.0,23.087695135432362,15.020833333333334,6.4,37.0,8.65427660889045,2.7416666666666667,1.5,5.8,1.2866933240461487,55.75,38.0,70.0,8.882077704446534,6.170833333333333,4.4,8.9,1.3440623583704758,11.858333333333334,8.6,18.1,2.591946836992824,22.527083166666667,17.2,28.0,3.1667077791763845
London,2024-01-24,180.125,125.0,254.0,34.149686484015085,19.070833333333333,2.7,52.0,15.822341913357468,3.4916666666666667,0.9,10.3,2.8185590932813245,60.041666666666664,13.0,79.0,18.001157370198914,6.716666666666666,3.6,18.4,4.312032373302153,13.125,9.1,22.4,3.3188853550552184,26.244166500000002,19.5,31.599998,3.087962235680071
London,2024-01-25,186.54166666666666,143.0,257.0,42.301176020929056,31.525000000000002,13.3,53.6,10.421768605642962,5.3125,2.4,8.2,1.777715314421979,30.25,6.0,59.0,15.04558291384522,11.9625,5.8,21.8,5.61967138912402,16.641666666666666,7.5,30.7,7.970266302171859,23.734306833333335,17.6,26.116661,2.631643251814638
London,2024-01-26,195.58333333333334,139.0,301.0,55.136917851335575,25.729166666666668,3.9,72.9,24.88793105741899,4.591666666666667,0.9,12.4,4.097816668577958,51.666666666666664,2.0,73.0,25.402270810280726,8.416666666666666,2.8,21.7,6.849098110520554,13.354166666666666,5.4,30.1,8.609851746775275,27.436666625,22.8,33.16,2.691096915892457
London,2024-01-27,224.70833333333334,183.0,262.0,24.68669623531049,33.074999999999996,15.8,50.9,10.734999645612678,5.908333333333334,3.1,11.9,2.7002281170408495,34.5,6.0,65.0,16.67333200053307,12.916666666666666,6.7,18.0,3.509944464650051,19.279166666666665,11.8,24.7,3.926164093966733,24.812291958333333,17.741667,28.166672,3.452229689787467
London,2024-01-28,206.54166666666666,193.0,234.0,11.420725502983291,27.895833333333332,19.0,40.0,7.44688316281246,4.695833333333334,2.7,8.7,1.6643262552931053,36.291666666666664,23.0,53.0,9.31795446234413,11.0375,9.0,14.2,1.7322547508201929,14.345833333333333,10.6,18.8,2.2415016640959524,22.785069375000003,21.833334,25.833336,1.0984501973433483
London,2024-01-29,184.58333333333334,163.0,211.0,12.934338075420614,26.420833333333334,17.8,43.3,7.749500918946563,5.533333333333334,3.0,8.7,1.7145582944092437,23.666666666666668,5.0,45.0,10.801234497346433,17.125,14.1,20.0,1.7649362594722793,25.325,19.9,29.9,3.4355241356969843,27.860068458333334,22.075003,33.966663,3.949406194160419
London,2024-01-30,211.0,143.0,371.0,73.28028384224504,28.275000000000002,5.6,73.2,24.04257546068242,6.825,1.3,25.0,7.492619557009881,40.208333333333336,1.0,61.0,22.362583592410257,11.479166666666666,3.5,29.8,8.618633966544545,16.441666666666666,5.2,37.5,11.12622896647794,29.910902125000003,21.36,34.891663,4.243526427875559
London,2024-01-31,245.70833333333334,163.0,445.0,96.40786507995789,33.57083333333333,12.9,62.6,18.404004270495207,8.591666666666667,2.6,25.3,6.3240683566601446,34.291666666666664,0.0,68.0,24.825441309911977,15.929166666666667,5.7,31.2,8.94050281470288,21.829166666666666,9.7,39.0,10.738693919720838,34.395832625,27.64,38.466663,4.046161145970035
London,2024-02-01,220.08333333333334,158.0,347.0,52.99213778162443,33.395833333333336,8.7,74.4,21.205218372652617,6.0249999999999995,1.7,11.0,2.8252356577353206,37.708333333333336,2.0,58.0,18.820615816443013,10.954166666666666,4.3,22.6,5.88845437509167,18.133333333333333,6.5,30.6,7.7853634506021,24.313889041666666,16.75,33.76,4.967065931494318
London,2024-02-02,172.41666666666666,157.0,218.0,15.142559276729795,18.333333333333332,9.4,28.8,5.380776303024351,3.079166666666667,2.2,4.3,0.5956210983113535,51.625,41.0,57.0,4.642080680414577,8.441666666666666,4.3,14.8,3.1406059601773433,11.508333333333333,7.3,19.0,3.5840124061638274,22.590624833333333,20.4,24.750002,1.4735112792579808
London,2024-02-03,155.66666666666666,141.0,167.0,7.585264127507879,13.0,5.6,18.7,3.946489909868725,2.4583333333333335,1.4,3.4,0.6658872255130365,53.75,50.0,57.0,2.0483291175768223,11.558333333333332,8.6,14.5,2.325270749390491,17.841666666666665,10.8,27.2,5.614028753095206,22.8076385,20.8,24.075003,1.0127834740456627
London,2024-02-04,147.83333333333334,142.0,156.0,3.212295219887191,9.383333333333333,5.5,12.2,1.9146271442370382,1.8541666666666667,1.1,2.6,0.45585959572492585,57.833333333333336,52.0,61.0,2.352919863501086,10.1,6.2,18.6,4.011396807575397,18.125,12.6,36.8,7.548696979410189,23.242361541666668,20.8,24.400002,0.8315636875470608
London,2024-02-05,150.5,134.0,180.0,12.186949541638182,12.025,4.1,20.6,5.5833019683306775,2.629166666666667,1.3,4.2,0.8584511668097968,58.375,49.0,63.0,3.751086799037453,10.316666666666666,5.2,15.6,3.1800556006441774,18.070833333333333,7.8,28.9,7.213120844602603,24.04756983333333,23.025,25.2,0.5443357853245006
London,2024-02-06,139.79166666666666,133.0,147.0,4.403350173858891,9.841666666666667,3.4,16.2,3.7797994732486813,1.7583333333333335,0.9,2.4,0.43330546175695245,60.916666666666664,55.0,67.0,2.7962189792128505,8.108333333333333,4.9,12.3,1.953796007923987,13.183333333333332,6.1,19.0,3.574385525381666,24.36666704166667,22.0,26.800001,1.118487261270541
London,2024-02-07,227.04166666666666,142.0,380.0,70.55400593604297,35.74583333333333,8.2,78.1,25.32486283351268,8.583333333333334,1.2,30.0,8.147374432596525,37.958333333333336,1.0,67.0,23.922845487773483,11.816666666666668,4.3,29.2,7.683899975961406,17.970833333333335,5.4,44.0,11.122029810311123,24.96576345833333,16.1,35.239998,5.596022278135969
London,2024-02-08,212.41666666666666,146.0,366.0,64.1160067287458,33.32083333333333,12.8,71.4,14.174624576476722,5.070833333333334,2.3,22.7,4.57654503886432,32.916666666666664,1.0,57.0,14.881902247117258,11.991666666666667,6.7,24.2,4.4722250727629165,15.654166666666667,9.9,34.6,7.36967813388763,29.45590195833333,25.55,32.56,1.4502109651612909
London,2024-02-09,158.29166666666666,133.0,193.0,18.25776586805608,16.491666666666667,5.6,36.3,8.79312560873632,2.7583333333333333,1.2,5.7,1.3730058002558592,60.208333333333336,46.0,69.0,7.24106145634,6.091666666666666,2.4,10.1,2.260418712014035,9.933333333333334,5.6,14.2,2.1674803377407494,24.099305416666667,18.4,27.6,2.8946997945286443
London,2024-02-10,207.625,164.0,285.0,39.064954270725984,34.92916666666667,9.5,62.9,17.354199571101606,6.175,1.8,11.6,3.213186147329673,29.791666666666668,2.0,47.0,15.07943940448793,10.762500000000001,6.5,18.0,3.549869869017246,15.416666666666666,8.5,27.7,5.800424772051773,20.615972208333332,15.883332,29.160002,4.189622058329252
London,2024-02-11,241.375,190.0,291.0,34.76231405215816,33.87083333333333,12.7,51.3,12.77376656741623,6.466666666666666,2.3,14.5,3.35645603299809,21.25,1.0,48.0,18.245309105296794,14.729166666666666,8.8,19.9,3.6715686928977163,20.670833333333334,14.3,28.6,4.646408539812292,28.47659720833333,22.275,30.608334,2.6047578005012624
London,2024-02-12,206.16666666666666,174.0,241.0,20.59900096071919,26.575,10.4,48.0,12.513931367115195,4.4624999999999995,2.2,7.7,1.969288659919352,44.875,19.0,71.0,15.453471539065117,9.516666666666667,4.4,15.2,3.2194607523981214,14.258333333333333,8.4,21.8,3.7435064551447135,25.2138885,19.458334,29.458328,3.0827451140110287
London,2024-02-13,180.91666666666666,164.0,217.0,14.574894038444478,21.120833333333334,9.4,52.7,10.983148323748035,3.6791666666666667,2.1,8.3,1.8196939940231869,56.125,26.0,67.0,10.779660799696888,6.633333333333333,4.5,9.4,1.6012676138030437,9.612499999999999,6.4,15.0,2.051788721219059,23.594999791666666,18.0,26.800001,2.4111136271532465
London,2024-02-14,161.33333333333334,150.0,177.0,7.794461058239079,17.25,6.5,28.8,6.6779325100434805,2.7916666666666665,1.4,4.7,1.0112053361627686,52.916666666666664,43.0,63.0,6.0355228631730045,6.8,4.7,10.2,1.7174298289570098,9.954166666666667,6.5,13.1,2.160108525185648,21.16666675,17.2,25.2,2.4142094994525762
London,2024-02-15,178.79166666666666,137.0,223.0,27.583831380415383,25.854166666666668,8.4,45.2,12.281976160447355,4.5125,1.7,8.1,1.9872008935445724,37.125,15.0,56.0,14.062940814346975,9.7875,3.8,17.7,4.28184361958826,12.954166666666666,5.0,22.6,4.978298920808949,19.112777875,13.916668,22.4,2.2395603590697117
London,2024-02-16,199.45833333333334,160.0,256.0,28.68112417702577,27.941666666666666,13.5,54.3,12.588121269730811,4.408333333333333,1.8,8.5,1.9089985233935725,37.541666666666664,13.0,55.0,13.031664335852074,11.112499999999999,5.3,21.1,4.702294768191008,13.666666666666666,6.9,25.8,5.468380784637907,22.559861416666667,19.574999,25.720001,1.1802353298294932
London,2024-02-17,191.58333333333334,158.0,241.0,23.407387660767462,26.254166666666666,12.7,46.8,8.976441590251026,4.3875,2.0,9.2,1.930152618430673,39.916666666666664,15.0,62.0,14.916919680471006,11.575000000000001,5.6,19.9,4.002635001660997,14.666666666666666,7.5,24.4,5.327179420641861,25.5253475,22.224998,27.433334,1.8416632250181055
London,2024-02-18,168.04166666666666,152.0,194.0,15.738292174810796,15.579166666666666,7.5,25.9,6.241096556846726,2.7708333333333335,0.8,5.9,1.599858462942668,56.166666666666664,45.0,69.0,8.565180607586727,5.116666666666666,2.0,12.1,3.3271827313113165,6.6125,2.9,13.7,3.6457613864536618,22.466666291666666,18.0,27.6,3.4260722201920277
London,2024-02-19,196.91666666666666,170.0,251.0,26.719015646191917,22.545833333333334,9.2,46.9,12.527499461329988,4.1000000000000005,1.7,9.1,2.4057901169795595,49.583333333333336,20.0,77.0,16.397021645426335,10.791666666666666,4.9,20.2,4.512775745318643,14.079166666666666,9.8,22.6,3.784404974958778,22.345832916666666,17.2,30.8,4.043427640661614
London,2024-02-20,201.5,173.0,259.0,25.860831554604967,24.84166666666667,14.0,43.6,8.675999712683995,4.441666666666666,2.8,7.2,1.353872599062686,48.666666666666664,19.0,65.0,16.05606120595196,12.15,6.4,24.4,5.737367977073444,16.729166666666668,9.7,30.1,6.76438751150443,26.206597833333333,21.583332,28.050001,1.7479399399458715
London,2024-02-21,162.0,150.0,174.0,7.046429870015279,15.029166666666667,6.9,26.1,6.0445073281930695,2.625,1.4,5.4,1.1448371822722405,65.91666666666667,47.0,76.0,9.136247287193672,5.595833333333334,2.8,8.9,1.9992344549344638,9.4625,4.5,14.7,3.185403189277752,26.366666624999997,18.8,30.4,3.654499052488326
London,2024-02-22,158.04166666666666,133.0,193.0,22.24855474869764,14.345833333333333,7.3,19.6,3.674823765862103,2.3249999999999997,1.5,3.5,0.5847704863783144,58.875,48.0,65.0,5.050290564176351,4.983333333333333,2.5,8.5,2.063906525239827,7.616666666666667,3.4,13.0,3.279139158862949,23.550000041666667,19.199999,26.0,2.020116441973398
London,2024-02-23,202.20833333333334,167.0,289.0,37.85094240015313,25.016666666666666,7.3,61.2,18.796661744938202,4.125,1.4,11.2,2.962262648719725,45.708333333333336,8.0,62.0,18.29345135065662,8.054166666666667,3.5,20.5,5.413989862558302,11.987499999999999,7.2,24.3,5.094695664418384,23.08000008333333,18.4,28.48,2.6312108411215793
London,2024-02-24,268.375,187.0,475.0,88.90386234090415,41.125,17.2,77.4,21.213085584138863,8.775,2.7,23.6,6.509274320069254,27.875,0.0,63.0,21.756183528806943,14.558333333333332,5.2,27.0,6.121303972099455,20.104166666666668,9.6,33.1,6.318811058134734,26.15159745833333,17.275,34.96,5.208561831642135
London,2024-02-25,284.4166666666667,179.0,481.0,113.53065729100454,32.766666666666666,10.3,73.8,20.534036784487036,6.920833333333333,1.7,18.1,5.255223419456664,28.875,0.0,58.0,23.51560536435696,19.400000000000002,5.9,38.2,12.938987259609918,23.670833333333334,8.3,44.0,14.586428450019428,43.385763625,30.741663,51.766663,7.561971477359027
London,2024-02-26,179.29166666666666,171.0,189.0,5.441220824224195,9.579166666666667,5.6,18.0,3.81039529692663,2.0208333333333335,1.1,3.9,0.7627063750177742,58.791666666666664,48.0,68.0,5.469116188568126,5.895833333333333,3.3,9.5,2.0094297626477258,8.870833333333334,6.9,12.3,1.3795018529595529,26.910762916666666,21.6,38.8,4.821026776738451
London,2024-02-27,236.16666666666666,182.0,325.0,43.94330998859351,34.57083333333333,11.0,54.6,15.67272566307931,7.55,2.1,15.4,3.8761253625349834,31.041666666666668,6.0,55.0,18.07828186975518,13.845833333333333,6.7,22.1,4.719891226332002,17.925,8.9,34.1,6.883897404687324,21.48367979166667,12.0,26.541664,3.401648329906175
London,2024-02-28,235.83333333333334,165.0,364.0,58.35622739144743,35.85,19.4,61.7,12.157624195826937,8.129166666666666,3.0,22.5,5.514603471626528,28.125,1.0,58.0,22.857426725721755,16.162499999999998,7.9,25.8,6.716677005781951,20.304166666666667,11.4,33.7,8.002688633348098,34.653124625,27.691666,37.291668,2.7312315157137417
London,2024-02-29,191.83333333333334,151.0,268.0,34.289897950406306,26.15833333333333,7.2,64.8,15.007850602606121,3.9166666666666665,1.4,8.3,2.0923601541065424,51.125,18.0,70.0,12.810703744712177,8.7125,4.1,15.2,3.0273122675431736,13.433333333333332,8.7,21.9,3.5224332828151694,23.6513195,17.2,32.325,4.829498069131429
London,2024-03-01,187.0,174.0,202.0,9.573514188271904,15.054166666666667,8.2,24.3,5.268444136857523,2.6374999999999997,1.5,5.0,0.9225731972845439,67.54166666666667,48.0,84.0,10.278636209091191,6.4750000000000005,3.7,11.6,2.5679038990551444,12.058333333333332,6.3,16.6,2.9762708891828207,27.016666541666666,19.199999,33.600002,4.1114547739179494
London,2024-03-02,198.08333333333334,168.0,263.0,31.613036202981437,18.662499999999998,6.0,47.1,14.491461128960527,3.1333333333333333,1.1,8.9,2.4956774224850156,58.166666666666664,19.0,73.0,15.611218559982312,6.9875,3.5,21.3,5.083931421218442,10.395833333333334,5.6,23.5,4.523511445448265,25.248333208333335,19.6,29.2,2.682503167333548
London,2024-03-03,305.625,208.0,429.0,64.94265865395009,44.300000000000004,15.0,70.9,18.84903411203136,9.979166666666666,3.1,23.3,5.835422503735393,18.125,0.0,53.0,19.959333656212074,19.408333333333335,8.0,28.7,7.159239494871472,24.3875,11.0,34.1,8.134217179940231,31.53881979166667,22.308332,38.358337,5.142373559931519
London,2024-03-04,247.625,180.0,375.0,62.983650397474634,31.620833333333334,11.3,58.4,17.06728319906544,7.075,2.1,17.7,4.504514643545188,35.916666666666664,1.0,74.0,29.59423661086243,12.233333333333334,4.2,24.6,7.095048283481057,16.920833333333334,6.6,31.2,7.84546277996933,34.046179333333335,28.108332,38.966667,3.530416319138504
London,2024-03-05,258.5416666666667,178.0,420.0,66.63070134944431,38.84166666666667,9.1,64.8,17.78866069369367,8.683333333333334,1.5,22.3,5.74559692790671,30.333333333333332,2.0,70.0,23.349269920001817,12.345833333333333,4.3,21.1,5.432749257305515,16.220833333333335,6.3,26.0,6.331081312043793,23.499513916666668,17.258333,29.920002,3.670516297460664
London,2024-03-06,275.6666666666667,213.0,334.0,36.74905105745164,42.050000000000004,25.5,67.5,14.39371843669253,7.529166666666666,3.1,12.7,3.3094698336304784,16.75,3.0,45.0,12.587951451254108,20.591666666666665,11.5,28.4,4.692539561498856,23.337500000000002,13.5,32.0,4.80079816733408,35.22256804166667,24.691668,41.65,5.097047516000816
London,2024-03-07,280.8333333333333,237.0,349.0,32.25666990907754,35.94166666666667,19.4,57.3,10.353277853841293,6.429166666666667,4.8,8.9,1.3271345944869564,27.166666666666668,3.0,47.0,14.799138243614838,25.741666666666664,19.3,32.3,2.777693235428441,30.383333333333336,22.0,35.7,3.442151332684469,50.82999604166667,42.36666,60.51333,6.405939788994769
London,2024-03-08,249.75,235.0,272.0,9.8389200538518,25.6375,13.2,39.1,7.8300320672340185,5.133333333333334,3.7,7.0,0.8656069329198101,44.333333333333336,26.0,61.0,10.593955071547692,24.28333333333333,20.9,30.2,2.867458603115257,29.145833333333332,25.2,35.7,2.752544935725558,60.430416375,58.23333,61.503334,0.8283754915763281
London,2024-03-09,213.04166666666666,182.0,241.0,17.329239343718587,21.033333333333335,10.8,45.4,9.870891183354379,3.6125000000000003,2.4,5.6,0.937300703454154,54.333333333333336,31.0,72.0,10.59395507154769,13.204166666666666,8.3,22.2,3.939596002976279,15.129166666666668,9.5,25.7,4.524088105729793,40.026389,27.025002,57.133324,10.396295145182926
London,2024-03-10,241.58333333333334,191.0,304.0,37.000489616815315,31.454166666666666,20.9,54.3,9.794540589650891,3.545833333333333,1.8,6.7,1.3325291959169283,35.416666666666664,6.0,58.0,15.133943038219021,11.654166666666667,5.1,20.4,4.896847181487348,13.887500000000001,7.4,23.9,5.157713725049617,22.378194500000003,20.275002,26.408333,1.7610828198971915
London,2024-03-11,255.58333333333334,232.0,292.0,17.28763485386534,26.829166666666666,13.3,47.4,12.017323697087456,5.679166666666667,2.2,11.1,2.4594059315680044,29.916666666666668,15.0,50.0,11.661593099709338,24.6125,15.0,33.4,4.392514630892957,31.058333333333334,17.0,44.7,6.636324065433308,39.40798625,23.308334,56.26667,10.810971571854598
London,2024-03-12,212.95833333333334,164.0,313.0,50.89586911286242,29.099999999999998,15.6,45.6,8.003803443689593,4.258333333333334,2.2,7.2,1.5330891424964754,31.666666666666668,8.0,48.0,10.996705699066608,15.395833333333334,4.7,38.8,12.099280581080434,18.516666666666666,6.3,46.2,14.167466303092988,51.47992995833334,32.699997,62.31334,10.816938722778426
London,2024-03-13,162.75,146.0,177.0,10.203366878250236,15.604166666666666,6.1,28.9,5.947997775405761,3.158333333333333,1.6,4.5,0.9618445443709873,56.541666666666664,47.0,68.0,5.755746970498773,8.1625,6.1,11.0,1.4928270525066365,11.808333333333332,9.8,14.2,1.353872599062686,23.70416575,19.6,30.791662,2.842811227996625
London,2024-03-14,164.41666666666666,147.0,185.0,11.639201626089038,15.633333333333333,9.3,26.0,5.421428230454685,2.829166666666667,1.8,4.9,0.9733309757763786,55.958333333333336,36.0,71.0,9.341255695623289,8.695833333333333,6.4,12.2,1.5743816361454053,12.045833333333334,10.2,16.4,1.522006446500279,22.62083325,16.933334,28.4,3.291058510945142
London,2024-03-15,173.41666666666666,147.0,205.0,17.43039989729754,15.083333333333334,5.7,35.4,7.875811437375925,2.5208333333333335,1.4,5.1,1.2104541607852477,65.66666666666667,48.0,79.0,8.741040962119406,6.25,4.1,10.2,1.5091028143727732,9.833333333333334,7.4,11.9,1.3974096118133745,26.266666291666667,19.199999,31.599998,3.496416444536351
London,2024-03-16,204.04166666666666,183.0,249.0,18.7627734268329,21.129166666666666,12.0,33.0,6.513296044424732,4.7875000000000005,2.5,10.6,2.5341686742530016,45.416666666666664,16.0,68.0,14.273467835742334,9.508333333333333,5.2,15.3,2.962800770520539,12.695833333333333,8.3,19.3,3.365874673668136,19.362847249999998,12.866667,27.2,3.9485372439281017
London,2024-03-17,179.83333333333334,159.0,224.0,15.488190919891663,19.058333333333334,10.5,31.8,6.74381627648726,2.6916666666666664,1.2,4.7,0.9495613022162742,52.166666666666664,33.0,70.0,10.336371689821576,7.6375,3.6,15.1,3.698038551777791,9.591666666666667,4.7,17.4,3.9629717293385065,21.473611208333335,15.599999,28.0,3.531886834716844
London,2024-03-18,192.16666666666666,174.0,220.0,12.788128552843771,24.429166666666664,15.9,34.5,5.651123717931003,4.041666666666667,2.9,5.7,0.8606957078139028,44.041666666666664,28.0,60.0,11.437843999736964,12.708333333333334,7.4,18.8,3.567963329245493,16.425,11.9,22.3,3.45986302820112,22.041319,15.275001,25.925003,3.574461543310169
London,2024-03-19,176.04166666666666,151.0,211.0,18.508468488697318,20.445833333333333,7.2,34.4,9.456673703593237,3.670833333333333,1.5,8.3,1.9346899912696196,53.041666666666664,29.0,68.0,12.059559320907738,9.725,7.7,15.7,2.364639875145989,13.483333333333334,11.0,19.7,2.6082922393392014,22.42569383333333,18.78333,27.2,2.9015345629319005
London,2024-03-20,212.25,167.0,265.0,30.30891675369822,34.875,16.1,63.5,14.940497925466529,6.6125,2.9,13.0,3.156265335735451,36.791666666666664,9.0,69.0,18.282753019472054,15.629166666666668,11.3,21.1,3.230086708577269,19.520833333333332,14.6,25.8,3.2147728524350856,25.842083791666667,19.449999,30.983335,3.9549376733871493
London,2024-03-21,228.41666666666666,202.0,282.0,24.998985486661628,31.066666666666666,17.4,47.2,9.781733938345475,6.483333333333333,3.3,13.3,2.9063149634316416,28.625,10.0,51.0,11.312987918855653,16.6875,12.7,20.7,2.156751280736035,18.258333333333333,14.2,25.3,2.6850498605469486,33.3305565,31.258337,34.291668,0.840298820115639
London,2024-03-22,186.66666666666666,161.0,221.0,16.959457196673387,19.875,7.3,39.7,8.484679287321098,3.6750000000000003,2.1,6.6,1.497606786495214,57.833333333333336,39.0,86.0,12.568652055521056,8.737499999999999,5.6,16.2,2.4574310552494345,12.666666666666666,8.9,17.7,1.9975347124734102,28.229166000000003,20.4,34.4,4.741542518051553
London,2024-03-23,180.875,171.0,196.0,7.525680671222861,10.045833333333333,5.1,20.9,4.541593205096612,2.3875,1.3,4.8,1.069462481810372,71.66666666666667,53.0,86.0,9.196722793741667,5.408333333333334,2.9,8.2,1.5909845643682314,9.8375,6.6,13.3,1.9761210357227832,28.666666916666667,21.199999,34.4,3.6786892498690693
